ID	LL4	LL8	LL12	LL16	LL20	LL24	LL28	LL32	LL36	LL40	LL44	LL48	LL52	LL56	LL60	LL64	LL68	LL72	LL76	LL80	LL84	LL88
syc0775-h_at	7.18155718468498	9.4849449691209	13.9649693923751	8.25634710971439	5.92409052774706	6.94162315827007	6.74650650745801	15.4513715269342	14.194917359511	8.31327017570393	5.68016546197902	8.29174419231022	10.0173687504255	19.3361233344829	14.8455552291438	8.88446224357027	8.21468840297635	9.0182111279483	11.3488789277803	17.9088971042083	14.640066420625	9.83818410105889
syc0776-h_at	0.844556276245369	0.643530034980464	0.655620448539976	0.784057907923376	0.685093839887707	1.0235976094811	0.473922963397512	0.531110018226669	0.482794501421832	0.864697112977178	0.469656114604741	1.11817901620749	0.67603652592619	1.45658556210834	0.82255328222601	0.964069793918163	0.775932040577884	1.02228205111776	0.972172583671336	0.834266091291525	0.948338850291261	1.02002266784775
syc0777-h_at	0.780226234578161	0.462102217654376	0.626288000795799	0.223000680070589	0.41153278082716	0.68359583052771	0.78350902855741	0.938249084721065	0.799480714793073	0.601612169146452	0.825775841551739	0.129006426015501	0.441998664832494	0.699135597716139	0.492687595994379	0.729044400827273	0.496515923565778	0.59589620014434	0.502189653544875	0.793663672381358	0.870898078280774	0.582500381050469
syc0778-m_at	5.02723125073229	6.1379211069221	6.34786062055146	6.78605331482029	6.09882059504249	6.79143476783108	6.99296785493634	6.48809936555492	6.60279134801076	6.07551927436264	6.5854173785777	7.62224698795323	6.63039216740843	6.06083558888208	5.5447090717154	4.69386080324985	6.47278364797884	5.80624870899314	5.73857792554516	5.5836441353818	5.63110286140795	5.10913599100323
syc0779-m_at	1.18638655997557	1.82547987187873	1.8227035773405	1.68664241081536	1.76456142360061	1.76229062801334	1.98193533516126	1.9822100372325	2.01684593378756	1.63087644681853	1.90551700813317	1.65669920088119	2.50120451162622	1.9333099398639	1.55438398293575	1.77346408998164	2.20477827712825	1.83795685181319	1.85412478942253	1.91137307261519	2.48922479718659	1.98210677694593
syc0780-m_at	17.7914589393019	21.456104625923	15.0809983348411	16.7744831956401	20.0519428346545	22.0434317912622	19.2734437303349	24.1852822960646	17.483550016708	17.6904611704931	21.3919119223476	22.0010871226128	27.4132746303677	20.3110961244292	14.6880306973772	17.2199375935939	19.7739760174616	19.1955303585581	21.9296219929987	18.6314045400914	13.4302366425228	16.0407928550168
syc0781-m_at	4.98476527081598	7.48231908149854	5.64750256606172	6.18573419947073	6.26481862043636	7.13426859374138	5.9401654971982	8.6980940214441	6.37284247727807	6.37354732596605	6.52108942270294	6.73932537058841	8.26902318174364	5.97776713667805	5.18432342311777	5.17856639063147	5.86499676325147	5.3214805404415	7.59331890189459	6.09828555106331	4.5238383460998	5.48029662522069
syc0782-h_at	4.5625191390922	6.38615681659092	3.94528320774729	4.5595012649162	4.73773676530457	5.13167365646839	3.71624824448295	5.02040988100973	4.17828703834166	5.46273419975506	5.27181110123848	4.75772253396901	9.48941523531579	5.98219147722409	5.08098289888209	4.55678628552621	6.38561339615801	5.88897830128419	7.42499932046673	5.89220581239461	4.49184475533986	6.71390905882626
syc0783-h_at	8.03176860598094	9.16024513497988	6.37878321235977	7.40632269228581	7.20185851944787	7.69788718742418	6.34552369967283	7.93888785876062	6.23565016898675	7.59617637961712	9.06024583945643	8.24927602921515	15.1548375080017	8.87783518908331	7.59392724816494	7.96921742353193	9.12476942836355	7.83900065978869	10.7203033700332	8.54948044745328	6.67245998162621	9.53487075739394
syc0784-h_at	1.98612066016427	3.08561274849346	2.50974452625363	3.24764203476204	2.64822745807312	3.82938165551009	2.82699340802668	2.75038812274252	3.04201341281377	4.34686047377813	1.71367233451877	3.03816322978637	1.96928120216764	3.54012147163583	2.77502585699823	2.89163686959573	2.35523726092319	2.89317556929017	2.63701643458233	1.932735327465	3.20945215250082	2.76063336762143
syc0785-h_at	0.910703648043984	1.21166849394254	0.945016900612923	0.771448778737238	0.920202221877296	0.955114968795857	1.12495899478414	1.28728994568963	0.961822720398566	0.908368011801469	1.00933671388431	1.34378297477609	1.55695823420476	1.21323795574728	1.34246342258863	1.42445963324127	1.62750317431846	2.03897326150059	1.36841647581	1.34338214759653	1.6322724842263	1.26433798045287
syc0786-h_at	0.566028506498523	0.535873886089967	0.545672262879478	0.498297719042276	0.536086419218712	0.627521105145402	0.648061668714962	0.628537626082759	0.652550390228301	0.612602872303459	0.459671567525192	0.685394096984532	0.86255253051572	0.755981198458766	1.0330993016481	1.01702716330271	1.07409618089335	1.02743985971713	1.10744234260096	1.01965932230926	1.58343660756909	1.24340112617906
syc0787-h_at	0.884645858702297	1.00852621426125	1.12358019524291	1.25362818447637	1.24929844053524	1.44489752577297	1.3482509949226	1.55569903932824	1.46158811464782	1.29888225376674	1.15221603539823	1.58124020401325	1.53957348694462	2.03781995757322	2.04888938386285	1.9580544390799	2.09046135639803	2.40133256408705	2.14476768850655	2.41309293254889	2.83990239847752	2.72623452409073
syc0788-h_at	0.774090620776379	1.19083618459141	1.13488464238854	1.14317005954315	1.22655444433859	1.70702657076936	0.983966880900483	1.27490207421114	1.38398066033025	0.9936609018693	1.21404452490896	0.941169281803532	1.26423240631735	1.30900843835798	1.89877574171654	2.14110751722689	2.38288885556044	1.84076867385645	1.92283560051624	1.7463936498831	1.90733341408101	1.75598049440373
syc0789-h_at	2.04650038350798	2.38859157238405	2.53563630377436	2.69625930981632	2.73164410694667	3.07622364498694	3.05285935975559	3.08615122688031	2.53199057894964	2.50168939057106	2.08607418289837	2.94874711326868	2.21852601378758	3.40796765019252	3.92072642368841	5.01857625741225	5.86911181110202	5.79170199548131	4.47736836335906	5.46662876627626	4.81191947045465	6.23660172796745
syc0790-h_at	6.19531113524447	6.46625663756537	8.549623231781	8.05729509492177	9.79322083462891	11.165169410561	9.76776262333975	8.07155557903067	9.83576533131753	9.27817363369618	8.04507563762378	10.4818299444385	7.75835190064668	10.5362658496232	14.761078230941	17.7677824089679	17.5678473063861	17.2632248875727	14.1983991412954	13.5254061253644	16.7519452836274	18.949580603454
syc0791-h_at	7.06834121227263	8.27721348713219	9.66725633108883	9.86338683235822	12.0328916598468	12.7988254154186	11.0671040588417	11.0055111673549	10.8007546716908	9.779556297913	9.24557350016138	11.4292588317267	5.62554537219849	11.8955209941114	16.9832713530679	19.8697386937598	20.052551918102	19.8050231120952	12.8794531156998	16.7694349122244	18.8151802121878	21.5310974444794
syc0792-h_at	1.95821237991957	1.87308330407092	2.36052106876836	2.40051383137766	1.85358985145881	2.1338303969223	2.19525191072686	1.98771786929561	2.32178323946081	1.94603631869234	1.64947228382581	2.32646909424849	1.65259023289375	2.55370049669346	3.25708298105913	3.05745421506743	3.5635280114227	3.18509693833983	2.37921924767249	3.40498255328338	3.5270614658666	3.04153687334053
syc0793-h_at	2.40308068128857	2.8012962465296	3.11926253365844	2.938701297022	3.19056211027668	3.27021955957306	2.88170998296651	3.43251303389169	3.79136993715307	3.24190676996081	2.89934222823886	3.6121773095071	3.07869301122089	4.08526524372127	4.77247874265041	4.7516414603115	5.23452649974608	4.8512798484054	3.40184983108497	5.34483291989063	6.62446974711306	5.59291648751866
syc0794-h_at	2.80527627999914	2.90919750266051	3.42222358303324	3.35007173337401	3.50118239170949	3.29861260288525	3.41936121134143	3.23641226132845	3.70493197476491	3.32744220551652	2.72914475436435	3.7206940186421	2.68237398728481	4.02184393572162	5.20000064600126	4.76882893746339	4.90140230890883	5.02600457671317	4.02082771101117	5.20681854803224	5.38223187014661	5.63600731759975
syc0795-h_at	2.00160927662118	2.15290007124143	2.39333780420648	2.0344926563333	2.12095030184682	2.2567684562928	2.05664374260304	2.47820526842719	2.6237539368273	1.78394761569181	1.70714998138893	2.23282844426752	2.42658700011029	2.75584936471108	3.6830732593981	3.30096280158334	3.43068454341465	3.58374818149236	3.04439801352723	3.56530244387925	3.88318717307149	3.66149458509018
syc0796-h_at	4.63445325519476	6.2171591640068	7.00824540325016	6.21759962617393	6.74996018651752	6.75071605452717	6.1801518878518	6.72578402629747	8.02028252908862	6.35337347848682	4.67790280336297	6.26534842897786	6.41830958832482	8.6742833014307	11.7133514056262	9.71831829316399	11.6573403955327	10.4339785408628	10.0314043363053	10.6399423812164	12.3927762350224	11.0580839236376
syc0797-h_at	0.726721900146263	1.27505212922674	1.39546338664107	0.969341607963623	1.04789270338664	0.988433850261247	1.19416388622459	1.10531993425824	1.33379829739615	0.958036862988531	0.788885962104667	0.971567260567307	1.24769623635011	1.41058149510599	1.31553257895772	1.47815810107994	1.13763155757853	1.21139610633663	1.22770777415345	1.6127388357309	1.55263160046124	1.66422231772328
syc0798-h_at	1.46148675647577	1.32497749590344	1.59422136017096	1.45203141673147	1.73982534398417	1.98866502000574	1.7741735034979	1.90834772928052	1.6192013554634	1.31589302041236	1.26463280696961	1.85115963204823	1.47284537320466	1.57712111524801	1.82297595076992	2.08951082305523	2.33290815867779	1.97027866707339	1.70907177779434	1.77261749986217	2.57147615005889	1.96666418845512
syc0799-h_at	2.46733801237878	2.46588097663639	2.64548719276422	2.55872845226196	2.56722358783496	2.5754915137954	2.47056343399854	2.69941853587865	2.510067865997	2.67871898857319	2.220222394214	3.44498453677185	2.79558994613705	3.16997696227706	3.36210201965147	2.85356434028024	3.33592644245413	2.81394039804479	2.8198214217702	3.55544985436065	2.97682493071808	3.7157189586223
syc0800-h_at	1.67855153313137	1.77397352259911	1.69282968114102	1.48904852766909	1.89733943569394	2.01792110678957	1.9135138636681	1.71833032696542	1.70965264510513	1.73851028882442	1.65906864138448	1.68095589833088	1.35050519046189	1.24260821809503	2.14349327424845	2.2705019129168	2.35861036577092	2.25161569094727	1.81466726309952	2.3482589057328	1.56621069981451	1.9011157148541
syc0801-h_at	2.98622602506573	3.60085934970546	3.3223300601161	3.15572300551511	3.83018837765455	4.16605842426687	4.16622546024645	3.97961968090614	3.57591721795628	3.92811699902164	3.02121531674585	3.98325806231145	2.93001781513009	3.56699140938747	4.88065904008981	4.63999018480224	5.85248206646956	5.79426900934637	4.41539106722636	5.17903474225986	5.51430070787483	5.49181440073425
syc0802-h_at	5.24356951333209	5.83778170574402	5.38786328417985	5.44159385251231	7.4609732146658	7.79284129740212	7.4761035075117	6.78838240411532	6.34107454904469	5.62171148596555	5.58333897235813	7.56372234277666	4.4945182444718	8.24059162153712	9.36675528900217	10.1199839070515	11.7853811254805	11.2983633422434	8.0069808906739	9.09890336082357	12.2142517870441	10.9306494751243
syc0803-h_at	5.10299592467559	6.1891914657974	6.65809801237327	5.88268965182994	7.38354736482379	7.47941059678172	7.77335784599224	7.44868859854292	6.64959206445653	6.26942881347262	6.02535500678753	8.15003004253757	5.16845223509623	6.57600945732779	9.08848899787084	9.76152603487066	12.4888371106081	9.93280373473967	7.60857105211036	10.4725392245076	11.0581721617807	12.2429776362937
syc0804-h_at	5.95609845155006	6.81505546500209	7.23377958947244	7.92443743070457	10.886408402004	10.7399156955568	9.14594257136425	7.8943917050575	8.23647190161009	7.30563207737235	7.15439290858079	10.8105129616943	5.8122769240841	8.61887897957518	11.7461370316918	14.163577834803	14.0196714567576	12.6697452865214	11.2116219130789	11.9310118498433	12.0663849267516	13.7750849124849
syc0805-h_at	2.61770089316317	2.03871653644552	2.67539792991778	3.00709360070474	2.64125135756027	2.86832714780738	2.4976006666047	2.60452802777769	3.02881095678879	2.65276459659852	2.76961095487844	3.20878634215528	1.80953675360326	1.73300040425278	2.64601070571349	2.33584478556713	2.77288439533593	2.94292762411887	2.75924116526114	2.92649392425322	3.63352232575071	3.17819866426608
syc0806-h_at	5.25814376374216	4.84695126940154	5.07884176882628	5.74812173765269	5.67184260028874	5.62605614480202	5.8424857113639	4.94679867066451	5.53672802111254	4.84476234733176	5.33012833827067	6.22682817790201	5.28977135463246	5.83711066858997	6.37929892700935	6.74369857470268	7.1407617235876	6.37704225983066	5.98021141053293	6.30061813646918	8.05337837610129	8.10195102624398
syc0807-h_at	0.817183467246779	0.968025255224002	0.58470912801046	0.887902465877806	0.819394009319638	0.784558643205445	0.840929309129699	1.09963374598382	0.835154914393598	0.837125888410325	0.783972010749525	1.11838334867092	1.26107811367192	0.986312286343965	1.14670699895023	0.57757468651123	0.982913581475721	1.17462558759544	0.797824872951066	1.1818093632637	1.41053842324528	0.978397978017764
syc0808-h_at	1.19161378256436	1.37672909961238	1.47367069243242	1.38479088345021	1.29795293707518	1.34671913075957	1.12491881258423	1.45015571239452	1.49814677777298	1.2144832245075	1.35006389003302	1.25235570438397	2.09297983120998	1.73929108649175	1.42350787455704	1.4954482689935	2.01662933188424	1.85524617776679	1.8628027831655	2.10254578452216	2.07687885099006	2.68513248108839
syc0809-h_at	1.43266920385705	2.12881779263833	2.16314810827159	1.77162641807304	1.52922369356809	1.6567491045751	1.87778947561122	2.44053833205581	2.114232605378	1.90299729811789	2.00790206807462	2.13768280873975	2.36020387668868	2.44361385028673	2.43466050605241	2.08981481004698	2.12596568718739	2.45087529263126	2.26137824622378	2.38690812091227	2.52727630708888	2.09751574809216
syc0810-h_at	7.62669478626794	10.6948238027934	11.5054312090613	9.32398890566304	9.00539368800713	9.59489179470172	8.94319307894622	11.1590967602012	12.1403720765318	10.0018203079676	9.6851493830113	8.77036957141629	10.1780282307151	10.7647352278279	8.73532804123676	8.05924342600955	9.3338758676113	8.47561068020453	9.91757549470737	11.0110298647695	9.82705933223593	9.44623034487076
syc0811-h_at	0.675812204002048	0.657254657558433	0.81869000308471	0.962245527170838	0.706373526942064	0.920921004447817	0.94560802898708	0.851930193591938	0.648078886980974	0.687558933452248	0.862794738973066	0.962892185084664	1.1210837248017	0.449882843812741	0.919076825655715	0.432458915828937	0.999107487077838	1.14313998443766	0.692081451460118	1.24703291983326	1.24724808682971	1.02501098140207
syc0812-h_at	0.00877299517898822	0.0544213327808561	0.158725455667116	0.197747986029206	0.449398096894125	0.117606990254331	0.347243251980146	0.0518500014856808	0.346161867335344	0.0731405166998055	0.0731362714711391	0.0828745472852233	0.183301588163022	0.167381487692076	0.230785195030424	0.228390511014398	0.164411992436532	0.257872301498241	0.140025682463112	0.0776844403746211	0.151315279432148	0.424453497080489
syc0813-h_at	0.168125575165675	0.171249721946465	0.344962588572884	0.277942407430049	0.345424793030685	0.273034993283761	0.575173386514401	0.288954174008991	0.502275125793986	0.513730265034136	0.497394606659337	0.294150132639907	0.447816748537877	0.549450360204706	0.360465362407699	0.363425991442757	0.0930435156463387	0.406082433795779	0.606415300696675	0.595209147876428	0.834723630452908	0.406216112135501
syc0814-h_at	0.215633796233135	0.446720939134319	0.44572955569424	0.59686514615287	0.489814873002783	0.459891751394896	0.48640039513039	0.422931139298717	0.603028467093991	0.387903143224844	0.381732270038518	0.272776619071984	0.89014425686914	0.509429862349645	0.697811938292694	0.549974711045895	0.835677198549771	0.617263838483639	0.599559732853588	0.669304464609674	0.852738798003824	0.84816167118819
syc0815-m_at	6.87403348650758	6.43507458032574	5.74206700390496	5.77800404910401	7.19572828420463	6.56002039984335	5.81963651701678	5.76015765507668	5.91683490515795	6.18819394541845	8.56446627328428	7.22283228928953	5.42943237334119	6.39348971211984	5.43630406219033	5.88726876384662	6.33658033075324	6.26652577252617	6.81827022343939	6.11533987896657	5.6888487281418	6.54275940467116
syc0816-m_at	0.825600772805743	0.72174815989561	0.561956530631962	0.687114271963611	0.704698096155872	0.579146073852501	0.656212818157881	0.686406952868967	0.753026600347124	0.725285287171943	0.883042816378701	1.10704628032303	1.12996846865359	0.773579969227717	0.776400992549617	0.577868459653477	1.15594286685421	0.940706282969457	0.909838218608216	1.14198495480056	1.67496421172809	1.68776425280716
syc0817-m_at	0.25952831012968	0.339679771355863	0.291998398449774	0.323403028111982	0.24838216292026	0.306697023850234	0.192832555142088	0.241783074077769	0.237083940730988	0.23506306437636	0.18059109285699	0.21934258731023	0.392644358790384	0.280769842961185	0.519023996419045	0.268519048110869	0.369541894136032	0.461658745018128	0.470501477410404	0.338501364078054	0.482865514395528	0.495053713159685
syc0818-m_at	0.489341725654302	0.508382400308455	0.576599717715355	0.351710173387407	0.349233882001998	0.385849056789085	0.62233174462059	0.381273758000419	0.465079388305637	0.395407013207511	0.361462793413156	0.54612064390805	1.08032674780782	0.58271245720329	0.467885543699523	0.648606374400366	0.547965086259506	0.406766589622824	0.366108298471864	0.447741488165896	0.650033170343492	0.818956575989423
syc0819-m_at	0.516476988533393	0.552777875694466	0.603432089999738	0.663563038338084	0.55849225631385	0.441612975550538	0.507531407712274	0.868859884424737	0.670236792756541	0.561759565626335	0.730409938451363	0.389147410878656	0.718785602611997	0.831487037762692	0.396643615450782	0.454916900570708	0.723461008960155	0.771375360938532	0.716338199575341	0.953189730586349	0.976853988275357	1.01389786934828
syc0820-m_at	0.264605982385753	0.214933453571843	0.471069218898314	0.303023733774304	0.366001047936134	0.272799425585248	0.557712487736086	0.661341379188687	0.626687457787233	0.364675584154288	0.318935120884257	0.422707048266376	0.848168786058004	0.502148566515387	0.672275909686686	0.639720876482736	0.837206126331224	0.643815656643633	0.722796916558097	0.641927584001218	0.883924920319813	0.834346687569318
syc0821-h_at	1.59173077605302	1.68707460131147	1.49728091872807	2.1407320203448	1.38513282644058	1.47121969769074	1.53055176274139	1.63172969248969	1.41697437624423	1.89163066119651	1.76573146687533	1.40054930307811	2.38670233258543	1.58818435442634	2.089409635001	1.87906863097911	1.97827733103475	1.98406846721386	1.58838305204502	1.91259290987016	2.28613641896808	2.68548212745762
syc0822-h_at	33.09527351915	24.5304758682277	14.22687982364	19.9516632465936	25.1963553333748	24.2854110463214	30.0498134682315	28.22743834482	15.6773011754608	20.8809021893739	26.6365282943697	24.0492634432664	28.8615651085117	18.8782523447241	19.8726077925021	30.0128229992245	27.9316543112721	24.859625628389	27.2999593695502	21.2152304470507	18.528441392663	26.8171049500912
syc0823-m_at	1.40198255684177	1.90992554621263	2.07870265213229	1.62858574128214	1.6805525045911	1.50709938729554	1.62824047976147	2.24392661553849	2.15278126366502	1.5219243457672	1.77925386768363	1.49582810881105	2.14555918633847	2.49206492042557	2.12254220773989	1.58680272649138	2.16191377895038	1.81011520598058	2.06615153904136	2.31762449721693	2.6086386981761	2.23335219390246
syc0824-m_at	9.81147617218185	8.47958677014566	8.26053959692435	8.33531300663331	8.38741201436132	9.50330436084358	8.5890167740783	7.65048231601678	7.76649889625612	8.53999317116932	9.37204195556642	9.67321208831405	7.47447630956652	8.10174079143169	8.10560410558275	10.6521556908507	11.1143434758722	10.7508121822853	10.0920588480119	9.87171516987006	7.78127180730274	10.0386654149921
syc0825-m_at	24.191142435978	29.1598608331151	23.9523312562362	23.9506660492847	29.2875773197226	26.9796637367169	24.1388147849633	28.8353396584389	25.5683732936257	25.1674191420648	30.3022109477484	30.0690594524171	20.966015354275	21.0853026999307	23.1914197338638	27.7248412957477	23.6022627605822	19.8924946770994	22.2617726808886	21.6288621117115	23.3468340772948	27.9705591851884
syc0826-h_at	7.15718675853885	5.48841250775936	6.88468678240989	7.15130902129257	7.36835772058105	8.01831015221621	7.12184151380263	5.31670755327663	6.47323018384539	6.62069820536448	7.27834228513234	7.7830602325667	5.66085598193189	5.63060139844072	5.99541519920984	8.30413145358346	8.55294931630866	7.9838551821309	6.94405595040455	6.24868341078437	6.6806205546104	9.11825998446455
syc0827-m_at	12.8800878894043	11.9986202481266	12.6070986827659	14.8528443341259	14.9870422481991	18.0077245024193	13.3579343359755	13.4640639924814	13.2372720561514	14.2124680579414	17.6830759489404	17.7824749307134	14.5373076118238	12.3352979463677	14.2786635660576	14.7362649313925	14.6709595709551	14.9452420921885	15.0580139621588	13.7354211774714	14.3112864448386	13.5985042381625
syc0828-h_at	1.99861880374225	1.75967743578818	2.47513863083979	1.93848712451363	1.80238250397905	2.35220358921156	2.02263324724658	1.54975168197877	2.47629747099287	2.49517502558253	1.55977856953566	1.99851470765942	2.92956550018847	2.43858117703046	2.8050162314828	2.83317934946093	3.07007003949941	2.71612313235377	2.6272579522717	1.8725166169437	3.46119699594163	3.67517567007908
syc0829-h_at	15.563543435717	15.2308032279293	17.4966302652655	17.9314000927576	16.2516685677132	16.9228968454381	16.3676380980468	14.1904707384609	19.5735857264262	18.5848096008778	18.5965646315847	16.7852782810507	17.2675485430216	11.6986690268478	15.9701635956337	15.330636108773	15.3399306933371	15.2030501814319	14.6956333369056	13.872075223105	18.5027189612726	18.0387697972557
syc0830-m_at	0.864331965052674	0.92885462028415	1.13649948830038	1.21878262633213	1.26842595244913	1.29666667867176	1.17571099934828	1.27002602769598	1.54321592898843	1.2648018523119	0.652417073820414	1.24465490563817	1.54170373562338	1.03759222729063	1.55212464564686	1.09045108662067	1.13006695146458	1.00916873510683	0.927584243612356	1.03381141744902	1.67703178924695	1.38911110079319
syc0831-m_at	3.87615896719492	5.34038421921181	4.05709111492861	4.2092710488482	3.10217227761035	2.90404663696402	4.2807601428863	5.07850055561673	3.28147124738753	4.04772292975077	3.72574766939848	3.33599776373557	4.46910329611772	4.86560303325989	4.07145483220383	4.51559235054583	4.5152364258427	3.69618958649452	4.12811516107577	5.56839166588693	6.00580005165102	5.78729339823044
syc0832-h_at	3.68990163107169	4.55733581910616	9.64096800152343	5.92633048146589	4.14164976352337	4.03490173365735	4.54346358455247	6.92050207995275	10.1425750979944	7.23098915050004	4.19465514545869	4.80518931593705	6.63842109878238	7.69151374656195	9.31841783168241	5.3564220450386	4.96498653431087	5.05468040639146	5.62281579965776	8.01313461696974	9.71024986980006	6.6632841454671
syc0833-h_at	2.40128238302712	4.94998079359979	12.3629242057765	6.28541595898064	3.87301061757869	4.34303995288903	4.88800263208511	8.80405121052748	13.3820433477317	7.56690855963436	3.71388812717607	5.0443501827284	3.92131602001596	8.92190541583138	11.5455480960454	5.34349259730303	4.47536431621838	4.77503111775341	5.80464729129477	9.1581437693491	8.4581500899805	6.10946593978562
syc0834-h_at	2.03481432078592	6.40114750927098	19.9094131166105	9.60483228459318	4.56136216653697	5.08669474906048	6.39859682918253	13.6491291700128	23.2355560637139	11.5764913386783	4.33940796569498	6.44749280181026	2.99880961710098	14.2642154345922	17.9007213278682	6.21065098736231	5.22537033808316	4.74376625997743	6.35216092178163	14.6298692623844	15.4785713453362	8.1227835058362
syc0835-h_at	1.27937714438545	1.531751333786	1.99081558297163	1.83901786065723	1.82283807520435	1.42973157598456	1.77134258881071	1.41028672652793	2.0201239933138	1.47832836806544	1.61944765771989	1.67184143402596	2.86198771201892	2.61786924447403	2.36681633802489	1.9466799508511	2.58317090358284	2.37619981285036	2.16962061194799	2.53374220822132	3.25315103422791	2.40932882051137
syc0836-h_at	2.20120404000458	2.36155680895182	3.19127320401464	3.35843626900028	2.75970867369684	2.56175257272068	2.21655261497549	2.78110357391056	3.01925079734454	2.21284351509756	2.22829435307011	2.72412135376224	3.86015717306294	3.88059460824889	3.69733757485625	3.57935089091311	3.28759224326053	3.47774910151114	3.6796727988646	4.08641752694169	4.13972552752974	3.32439970370362
syc0837-m_at	40.9893177183149	46.8971031594135	44.698134830833	53.4112825346072	53.5079500528195	56.893817743756	55.5775033176272	55.2456383537177	46.9261995573353	49.9065029160019	62.5304677570775	55.2508221889881	32.8478599371506	46.255740606652	42.8289522688561	47.0937351409084	41.6061819113955	46.2530405902341	43.7180782299659	42.477464953566	29.8508394697197	37.425350139249
syc0838-h_at	44.6054451851007	58.4307743098872	42.4002884631703	54.2575150245012	61.6988982032204	57.5053539452011	33.8241142074084	44.886771964923	39.6351155132933	52.0609560820615	62.0693845976308	37.781158570548	106.172194037229	67.1706570529094	59.9699816457792	66.5753333759691	73.004970627419	76.010975966355	84.2142942220163	68.1665880013051	62.9007260086928	65.069917221507
syc0839-h_at	7.72244961618971	6.93013953575882	8.66743134255096	9.54201335887814	9.03252225539383	8.31150099471064	7.40222960935839	6.64683982186661	9.59007253548866	10.0201260558698	10.117434506545	9.18710493222991	6.25635574561306	6.37054088913188	7.78464262172352	8.65462629778893	8.87567820971687	8.00285816286651	6.33593515397395	7.50395709487592	7.42615413079976	8.86388659381583
syc0840-m_at	125.865798380946	97.3558167913756	103.13407788649	110.621773621162	120.779571109059	125.694499963684	126.657362903987	105.881602862593	107.037573916935	115.318816454103	127.961366445581	114.842651572915	117.852010883374	118.457598495965	107.640953215256	117.288142041441	114.859826804049	118.837147498329	115.87472783757	107.804550891711	105.574957114153	108.415657348412
syc0841-m_at	93.7672046992285	72.2760170820099	76.4001783169822	80.0198179648679	83.6921965544268	86.5094085590589	82.8359367159319	74.9426288064339	76.5335089136817	86.8828605262763	85.9619446227005	87.3994879812639	90.8436821707921	90.0088266802138	86.2229258284965	89.6375230915508	90.6760143391017	94.991289993506	87.2695377859876	82.9040883571338	88.683320245638	84.6837805732829
syc0842-m_at	15.4793606180763	18.9622989941411	13.882698711406	14.4859021719996	14.3757247344498	13.4679921856259	14.7903662456353	18.4392601188707	13.0134105102899	15.305885802129	12.7883891799981	15.6137252476173	20.8239391358338	16.7292845662694	15.949835168991	16.0122299613845	16.8128057241929	14.8186765142987	17.8969694532193	16.2103471947587	12.111607804076	15.5226134816868
syc0843-m_at	59.0283869714618	61.0816228674099	68.4790815252974	63.5676098223538	62.5632762245428	60.2164438130282	66.4491039040559	57.4603943313734	70.4251453492806	68.405146297203	61.6901585725846	65.9837899266484	56.8120271895272	62.5403694527086	68.0366061369932	64.6164176557889	63.6072806209552	66.303825907907	63.5466246176358	65.3842033682356	75.9596797224502	68.7693666604334
syc0844-m_at	0.63981282923476	0.743331925410874	0.869853181813612	0.49400992960826	0.752869095650109	0.602703446882376	0.658464795755219	0.551885627306985	0.713201812940373	0.694485323194664	0.493757171750158	0.649949030067634	0.748448360122659	0.996029308475353	1.03014190559134	0.949712076871183	1.03205726895425	0.761213543812996	1.02847250363291	0.953574340483037	1.27581168435532	1.04685069103297
syc0845-m_at	2.13340927394666	2.44788584415749	2.0348949566346	2.37877567654049	1.91041847986663	1.85186857465863	2.02547834828102	2.63491634853345	2.30395892623396	2.04541549283344	1.99069070292854	2.35017206434405	2.33988417166625	2.47746730716764	2.40035035924323	2.41830060650403	2.28919933615262	2.39039396086972	2.48069337844025	3.5111606366633	3.27073374069675	3.08621282679101
syc0846-m_at	15.6986373159919	17.7110688985521	16.8904752604217	19.2246793574044	14.3063146651343	16.5146083720705	14.0326446420324	15.4899568628706	16.9918016155062	18.6570148416463	16.552273271959	15.6588147057235	18.1632684805634	15.4238086179238	17.6242817126237	17.1230405889021	19.076079724446	16.5622777902547	16.3158397107034	17.9728038126009	26.4846363391081	20.8448768801443
syc0847-m_at	1.29347213343709	1.66979094595201	1.6904425939953	1.68396770373842	1.2316862938209	1.79128321461485	1.10731728048248	1.46820662995964	1.43572990704441	1.48918950850133	1.10745553622442	1.53549609430464	2.71610495686681	2.41346378200926	2.03840526397303	1.76343790385259	2.51196080031098	1.81337463267411	1.95500902554018	1.98400820112553	2.4635164498262	2.14013567354475
syc0848-h_at	1.59018380222208	2.71409583947532	2.46826069940615	1.95965230402777	1.540939947273	1.57408827316896	1.51401736298572	2.42210677955721	1.88816751717574	1.88375206220417	1.04906613065006	1.40973788944487	1.48925468088633	2.5365064330232	2.52578959688081	1.55048207546062	1.60927753958418	1.24490458682913	1.9509764823689	2.61846977272089	2.16229388010836	2.06320241958657
syc0849-h_at	6.45010801942372	13.5329653108835	11.8256081329373	8.29803334225603	6.68050310797659	7.18401037616552	7.51535875881076	15.3003639378109	9.72997144794897	8.10581989264634	5.44333302496795	5.93663141527747	6.26859327854624	12.7318500280247	9.00871035688304	6.58538728128293	6.60037621238059	5.98187266532687	7.81694701651556	12.3195113081375	10.1598851770899	7.43000471693245
