Protein.Name	Gene.Name	Uniprot.ID	mRNA.ID	ZT00	ZT02	ZT04	ZT06	ZT08	ZT10	ZT12	ZT14	ZT16	ZT18	ZT20	ZT22	ZT24	ZT26	ZT28	ZT30	ZT32	ZT34	ZT36	ZT38	ZT40	ZT42	ZT44	ZT46
E3 ubiquitin-protein ligase UBR4	Ubr4	A2AN08-5;A2AN08;A2AN08-3;F6SSP6;A2AN08-2;A2AN08-4	1454668_at	0.61175929185267	0.615151406194926	0.618314895245087	0.619866650932624	0.614414855388377	0.617195265347216	0.613763801325781	0.608737850855246	0.607702209465945	0.611215090992589	0.634989775558051	0.639392691889094	0.628430594326371	0.631135485976	0.636362681407022	0.631487188868529	0.61809859127481	0.6202543330116	0.616271145850724	0.617856608103767	0.630038590127378	0.63826141115226	0.634975320275361	0.647825010137643
	Apob	E9Q414;E9Q1Y3;E9Q4G4;F7A3M3	1457554_at	0.621853996922275	0.604324141154411	0.623891226894748	0.599564221605912	0.618385321394991	0.605667110997078	0.598602793424512	0.581537640839126	0.594505493007254	0.616043712625657	0.596650755436377	0.596228369843568	0.586691712684645	0.603098933668131	0.597688756796609	0.602134962917459	0.572176529781789	0.581936745348246	0.594859202024265	0.605729392594007	0.709410630827932	0.682194343498874	0.699792694121791	0.671008079062501
Methionine--tRNA ligase, cytoplasmic	Mars	E9QB02;Q68FL6;F6W0G8	1455951_at	0.681431783398692	0.674043074988285	0.689950217563972	0.680942416802823	0.678327052458603	0.681604222871217	0.684557838326316	0.685048508092785	0.668385001064627	0.673257000656581	0.677925331077137	0.675405299975189	0.675356862211011	0.690180495777671	0.684893642057765	0.680224530635847	0.669432750520072	0.678296698190352	0.677302128556349	0.671510031370416	0.68147138687845	0.689767640460908	0.673190021993776	0.668490843628327
Prefoldin subunit 2	Pfdn2	O70591;F8WJ30	1421950_at	0.629186582875498	0.633177324786762	0.637948334683322	0.641252847632437	0.654418520910521	0.650552041002386	0.649405862908827	0.650567662609308	0.639635724956717	0.632294163543234	0.633077974907547	0.620120797107281	0.623629037383114	0.627509970058165	0.628298836488755	0.632541276610184	0.653705220822862	0.64254145687836	0.645758861174874	0.641039206227969	0.629307041848396	0.631849507856588	0.623570470764349	0.623930034922072
Regulator of microtubule dynamics protein 2	Fam82a1	Q8BSE0	1455063_at	0.624970393737462	0.633593724126114	0.616328887003294	0.643474048212391	0.631530561737363	0.640976197162995	0.622741555152573	0.650883557563498	0.617608057477114	0.605097092919736	0.600921323366634	0.632716469333373	0.616171398537824	0.627688284095511	0.619758647261101	0.645466614607283	0.629614705075139	0.613249825493408	0.650789299492552	0.662068486007204	0.641908598526884	0.616276020307875	0.616297568082225	0.604974835344404
Tubulin-specific chaperone cofactor E-like protein	Tbcel	Q8C5W3;D3YVP4	1434330_at	0.659277896468766	0.6663574210137	0.666998215284482	0.70259400073773	0.707165571062974	0.707215815737487	0.674695352184785	0.655654074719517	0.647780652197273	0.648944243830463	0.663205222227823	0.6631507026108	0.674044573687131	0.667690798212545	0.692030080533885	0.69045753303264	0.706636650776257	0.679504007938389	0.651935067690573	0.654479171057679	0.651971094910739	0.663182093845726	0.652799376430615	0.658534008204439
UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit	Ogt	Q8CGY8	1451738_at	0.439245693002139	0.462006219186113	0.426401422876258	0.444921497101833	0.45217724782625	0.44851920114517	0.453781321068537	0.456752434604952	0.455564388075028	0.452174101763904	0.447836470453637	0.4528135672383	0.427785613840954	0.420087958866858	0.419121358255428	0.453262921570495	0.42992753187118	0.462462366515924	0.461342425130207	0.455861668705113	0.452143747437146	0.429999566945907	0.429865958552212	0.419704480703673
O-acetyl-ADP-ribose deacetylase MACROD1	Macrod1	Q922B1	1419687_at	0.670130784251412	0.64995691000731	0.669472040347248	0.678153312974821	0.687442330041529	0.685946139947669	0.679225677926951	0.678324449744796	0.659094317853878	0.663244380474202	0.659136244036017	0.680671341053123	0.67545861810566	0.676284806151062	0.676831584976762	0.691351230744545	0.69437595459218	0.694787672252827	0.66047409422139	0.668260844255927	0.660271220619437	0.68623128454557	0.678536879424099	0.676776381537435
BRCA2 and CDKN1A-interacting protein	Bccip	Q9CWI3	1448542_at	0.727937435273803	0.735487965598547	0.736961969496686	0.734774371165404	0.739228899523036	0.743466206062658	0.740255116825329	0.741304811558646	0.734236017898714	0.730717887883777	0.733996467714536	0.732338327928457	0.727835301896137	0.730092320360511	0.729006271532011	0.735713435642797	0.738518747603951	0.736096996885009	0.736994745343062	0.743678769019442	0.729524017689562	0.731624841147011	0.723202266547193	0.728920446216355
Alpha-endosulfine	Ensa	P60840;P60840-2;P60840-3	1423330_at	0.53457212408176	0.537575489657135	0.535506365938634	0.544762052109154	0.553898803455888	0.555615794377147	0.575605161568978	0.573766997019667	0.550690756958679	0.556094557631872	0.53809875635754	0.559306534176614	0.538237284375295	0.549211340344901	0.545586145509955	0.55544858291569	0.554232476268795	0.555033367159945	0.558631994784636	0.56367992685416	0.572846767318334	0.566954436807192	0.568812203794476	0.551375357220856
Splicing factor, arginine/serine-rich 19	Scaf1	Q5U4C3;Q5U4C3-2;D3YYM8	1434908_at	0.429792638736386	0.425400030406396	0.450332437481317	0.436998046554116	0.420985700889212	0.431338674725429	0.427205364756924	0.424555938713609	0.437196682774641	0.437607883239091	0.443627831853532	0.451678217442828	0.468155294899818	0.462591468574468	0.454782998054815	0.473411525280736	0.435410500246122	0.458741159764962	0.448093904100506	0.448378947774941	0.444906775615218	0.446042068776536	0.458733853900617	0.441379174532668
E3 ubiquitin-protein ligase RING2	Rnf2	Q9CQJ4	1424873_at	0.571505266219258	0.56928609756509	0.573353177108592	0.580478197776569	0.58014875608491	0.583324619990205	0.569235985758513	0.572427529426049	0.560579523395288	0.565880964856277	0.577128442914533	0.573592804170123	0.559828104017141	0.573662649468912	0.578569620884855	0.581091369499425	0.583741451340499	0.570683497334535	0.566534543702213	0.557465625386618	0.569129632726846	0.564258221533326	0.573868491390899	0.569864881298896
Vitamin K-dependent protein Z	Proz	Q9CQW3;Q8CI01	1431721_a_at	0.671750251978941	0.661231126289903	0.65215629643347	0.664329765314054	0.650705368437224	0.647732091628251	0.652483110780146	0.673168763299337	0.669905372947544	0.659929597962711	0.663165199198978	0.643543899478828	0.657811658997015	0.65325390412894	0.657790233617965	0.660733736190712	0.65439772143248	0.670844057192122	0.642831464758698	0.674294501728952	0.633450591658047	0.632666528599385	0.640975990108997	0.619849697252962
Cap-specific mRNA (nucleoside-2-O-)-methyltransferase 1	Ftsjd2	Q9DBC3;E0CXC2;D3Z491;G3UZ59	1423681_at	0.590364924096503	0.594067616686243	0.586941955373655	0.591871728881739	0.571369999462867	0.58057197907921	0.583151412738754	0.573041145095143	0.583425961484326	0.577105504736604	0.587509171640057	0.598995384186858	0.597685928657808	0.586917133759074	0.588034978862012	0.592004582016869	0.58592286414567	0.572210798944427	0.59170742384059	0.578209337918027	0.579395145643685	0.589231411634672	0.58525367451649	0.598802463335357
Mitochondrial import inner membrane translocase subunit TIM44	Timm44	O35857;F7C189	1417670_at	0.570385539376353	0.565701392405693	0.583728724218588	0.589974698336634	0.576555830314274	0.579924060138272	0.56801051604674	0.571433141161753	0.561496725451142	0.562974447428282	0.567111358229048	0.56608583194534	0.560779839508848	0.576804656505869	0.573018992657591	0.580397793250429	0.581566764660178	0.594308352735776	0.571182243201542	0.572393055959211	0.569522389471728	0.563845809987282	0.581816680357158	0.568973397467548
Polymerase delta-interacting protein 3	Poldip3	Q8BG81;Q3UDD3;F6VR84	1440022_at	0.396131719772443	0.391017783112455	0.39582782827503	0.399446162537517	0.412417821480283	0.408912360373431	0.394128114632096	0.411730765940318	0.397540109024989	0.412751775884287	0.413339247110064	0.420332818853991	0.399028299720145	0.389307959278461	0.388900698339575	0.40634380760919	0.407370002328029	0.424602025282809	0.403763642269142	0.401167361411506	0.418384763686124	0.424618876342321	0.408116934151564	0.402763586845061
Prenylcysteine oxidase	Pcyox1	Q9CQF9;F7CIP8;D3Z275	1447277_s_at	0.818785068856742	0.812394354515932	0.81486650729149	0.811024765158326	0.821321361566653	0.816763176910877	0.827578038428143	0.836526757773091	0.81706235677433	0.820589723772944	0.799443890437169	0.802139017960841	0.803470999432028	0.804810701987177	0.804393585593911	0.807288996175052	0.811096457093268	0.810971264605033	0.820769945000523	0.824331518325948	0.82407994801068	0.812048914845955	0.807956494619471	0.807767833849864
Plasminogen activator inhibitor 1 RNA-binding protein	Serbp1	Q9CY58;Q9CY58-2;Q9CY58-3;Q9CY58-4	1418564_s_at	0.724231667765446	0.715249200198466	0.723686823803487	0.727631121145151	0.723343950807401	0.732045683225105	0.735996530938524	0.740660957873432	0.727811949083655	0.724777965025319	0.750761138494502	0.721255273854773	0.712306100500494	0.731244546314723	0.720096385781665	0.729307286739889	0.737129896783423	0.734323923115368	0.742768451055604	0.741768232223267	0.735683994658782	0.732409479264658	0.733019748545639	0.728016844197262
Cullin-5	Cul5	G3X914;E9PV12;Q9D5V5;E9Q6Z0	1428287_at	0.536098323197856	0.538389050392472	0.543622889337369	0.560432744460001	0.556818386406563	0.554371885743327	0.524008528763716	0.541374196152108	0.529011346522684	0.528207989354552	0.563331061461449	0.532228351688829	0.52966570800816	0.549409884944471	0.549652208329981	0.554121899487681	0.565200534459191	0.540572755710745	0.549087771759117	0.529538225464091	0.535056346564677	0.520269853067603	0.531339783638806	0.522419430223559
Apoptotic chromatin condensation inducer in the nucleus	Acin1	Q9JIX8;E9Q9R4;Q9JIX8-4;F6RJ39;B8JJ91;Q9JIX8-2;B8JJ92;Q9JIX8-3;Q52KR6;B8JJ89;F6Q8C0	1421197_a_at	0.575381904059639	0.573359130774009	0.58017352422468	0.572534617414575	0.583661373806389	0.579558176884425	0.566124098671847	0.570523197229057	0.570760351226868	0.579849741618929	0.59388357271179	0.582967812418008	0.590074216597145	0.587646478045073	0.580079239182303	0.582344138921045	0.576567646550709	0.579330981429194	0.571234828949434	0.580624825297404	0.572670222396217	0.591382050681012	0.584169693419666	0.59716719549801
Deubiquitinating protein VCIP135	Vcpip1	F6ZDG3;Q8CDG3;Q8CDG3-2	1459849_x_at	0.275739356946803	0.273728840333465	0.276582919332576	0.274168459266325	0.276567057908096	0.27916177190698	0.277039360481313	0.278187950031399	0.277546460529574	0.285251562894892	0.268824616668589	0.276529709146334	0.273821075196072	0.277583601710781	0.277973897561266	0.275444447169831	0.281483506944363	0.281117174712731	0.277830983614442	0.273192806551307	0.275221997808804	0.273986074298137	0.277354471391811	0.266757446477356
Peptidyl-prolyl cis-trans isomerase FKBP8	Fkbp8	O35465-2;O35465;F6WP10	1416113_at	0.692522925157172	0.685700031785911	0.683545231299396	0.694013667314566	0.684843076241857	0.701565549077655	0.700580995907527	0.697096025540669	0.689935501752474	0.687768218525102	0.729127826094954	0.723508028375833	0.725028006569473	0.726575094268793	0.721154257363467	0.73371998773262	0.712985894055882	0.725969131640767	0.737673861979897	0.736442585161132	0.711108322666681	0.711650199771266	0.719228044959003	0.69940229348642
Epididymis-specific alpha-mannosidase	Man2b2	O54782;F6TMZ3;F6Z025	1416584_at	0.510092200376029	0.494836398544088	0.49245025877258	0.486991978617724	0.495245485466384	0.49234258332172	0.493369554302907	0.503757000728366	0.500427616258747	0.496196095880842	0.513774845528444	0.518139202484181	0.509599990722238	0.514239611488244	0.51165259885668	0.502513520478094	0.495543095838298	0.513178939207122	0.513153345074601	0.523366116207094	0.506842482433361	0.509069458994925	0.500861984304553	0.507487829259317
LanC-like protein 1	Lancl1	O89112;B2KGR2	1427011_a_at	0.65214400711463	0.649447207479268	0.657977646095934	0.658226964618526	0.648849162399552	0.667113064433825	0.660748674384875	0.664399942987459	0.644391730429918	0.662811794941581	0.644805639095137	0.639399787247566	0.656663552767947	0.651918815502134	0.654762355224562	0.646497836484866	0.656560101710104	0.663967301815293	0.654315224192448	0.664648301245209	0.657854420532922	0.657253061126576	0.665305852614294	0.642492381043851
Complement component C9	C9	P06683	1422815_at	0.905803974460617	0.913254912923852	0.915828055277792	0.899318570505969	0.901037262031514	0.904884578650393	0.896480131075231	0.888111251854876	0.892210063900886	0.912857256915123	0.900466330669935	0.901278907913407	0.916705165033274	0.909811666365643	0.907638097858822	0.898155462369316	0.895594437267019	0.898630925397443	0.874827644387233	0.884792249981916	0.880865584116062	0.905141415707937	0.905785181048551	0.902893218832105
Integrin alpha-5;Integrin alpha-5 heavy chain;Integrin alpha-5 light chain	Itga5	P11688	1457561_at	0.335494630648726	0.350874034766113	0.340014757504196	0.329307704656764	0.335450620177612	0.334963816686746	0.338701008837159	0.345591079266282	0.355005710769073	0.339827697117484	0.356606277257321	0.365531384782142	0.376297127696752	0.350362256022973	0.336358457471904	0.329268235800135	0.337361130294888	0.348560286197528	0.355697848522264	0.357206600399069	0.352195208240919	0.382454881131866	0.33238217131138	0.373139539363755
Ubiquitin-like protein 4A	Ubl4a	P21126;F8WHM4	1424538_at	0.635434098226512	0.634056315112084	0.634803302692178	0.632458892053397	0.626201578759752	0.630068386244981	0.63690365552449	0.652562552993722	0.640873656522577	0.644976264402537	0.631110412433045	0.639228847761027	0.635612788576748	0.638279982123155	0.627071299396343	0.617950945918878	0.626842080557254	0.638602631636286	0.640259127393727	0.650052678361361	0.647070361091565	0.645004418012667	0.646349318038566	0.656437290255089
Lupus La protein homolog	Ssb	P32067;F8WHY1;A2AR07;D6RI87;F6SXM5	1416421_a_at	0.532907186442035	0.55472353252826	0.540046907943884	0.564906387020054	0.541576747852084	0.549494351040436	0.533419177329227	0.534090492026315	0.562932013352457	0.542784430461136	0.565426498121577	0.538746365039266	0.530667340763632	0.542330118592763	0.541748929545599	0.557854738297066	0.55841495632555	0.55132916539872	0.555967959820936	0.565238932298445	0.543648380674221	0.524392054492569	0.54189503337603	0.507051649681173
Ras-related protein Rab-2A;Ras-related protein Rab-2B	Rab2a;Rab2b	P53994;P59279;Q3TEG7;G3V022;G3UXQ7	1419945_s_at	0.744100827444702	0.749961455467097	0.753658665835648	0.759182300165793	0.750303399967294	0.753703871942678	0.743516461853379	0.74930447061507	0.742831823971614	0.747538790293791	0.746950279527059	0.732149646681624	0.741153738198232	0.757683603659591	0.759184205132784	0.755773544275291	0.757976492919516	0.756142928842086	0.742300052085047	0.750796953161072	0.728803594979468	0.728787388718519	0.73985957699154	0.730190116076853
Serine hydrolase-like protein	Serhl	Q3U3G8;Q9EPB5;F6TMN2	1421938_at	0.528923845526452	0.513850166963763	0.533950795285568	0.548404790309337	0.540255201691783	0.54456487386705	0.554065505151454	0.559846566049199	0.557303647084789	0.529870692402469	0.519690769781248	0.52138450190974	0.523872894645908	0.51854504955844	0.539453621127694	0.549162372103583	0.557429301773247	0.555402489735272	0.547857257044161	0.556916842893703	0.554028246196949	0.55171726755334	0.53283793275953	0.545938292933787
Heat shock protein 105 kDa	Hsph1	Q61699;Q61699-2;E9Q0U7;D3Z027;D3Z3I9	1425993_a_at	0.666505610595767	0.712521686480756	0.677269297421465	0.592107975562963	0.637392447178387	0.625373148750741	0.650891739092491	0.732919096548938	0.752730252440586	0.718787447624332	0.705045404818765	0.652301752130476	0.707561567831412	0.685784184872864	0.612543970866261	0.609296157012989	0.619486405304182	0.626617254258453	0.715805012347213	0.744494019418375	0.734475432933206	0.731050909579434	0.703741842810596	0.70186893847351
	Skiv2l	Q6NZR5;G3UYT1	1422584_at	0.553839029148898	0.556915878591924	0.565197276708208	0.554479648368659	0.546996956867184	0.550089023930735	0.542446613701453	0.553184614422637	0.550554084587056	0.551503619186617	0.569902219529515	0.537666221666944	0.546680207837191	0.550485849851267	0.550544422788719	0.549417188059017	0.562360242600171	0.548761842438107	0.556991089918278	0.554431447496721	0.555412126258862	0.56729600048951	0.548524140645272	0.556967164387064
Nuclear pore complex protein Nup214	Nup214	Q80U93;Q8CHS9	1456503_at	0.440636140519663	0.440937346633785	0.449134871323504	0.450009268724265	0.443217905657542	0.448038225940597	0.450133945595975	0.436579513955967	0.441361264917635	0.464689946278031	0.441913298491807	0.467377288594774	0.417013969682623	0.430202655324698	0.447296488896519	0.450004170187766	0.433309756532837	0.444896912964556	0.436831317360562	0.437585478112582	0.462851221003793	0.450710652003062	0.444222354850544	0.447692573541505
Succinate dehydrogenase assembly factor 2, mitochondrial	Sdhaf2	Q8C6I2;Q8C6I2-3	1452941_at	0.52587381416894	0.52818939697033	0.539493464834554	0.538784368545673	0.526802243594744	0.532679634390557	0.539739370213278	0.545787002339269	0.539300077453359	0.535521455020691	0.532054701251723	0.519193354114778	0.522600254359149	0.528324921622744	0.524116042854042	0.517844626251953	0.539493464834554	0.545982154740247	0.53320776823482	0.547111360724642	0.528367897525943	0.53963574351935	0.5362806295335	0.512829632676478
Myc-induced nuclear antigen	Mina	Q8CD15;D3YTU3;Q8CCK9;D3Z287	1454066_at	0.44292504412963	0.437292153623866	0.398103556721404	0.42791197715841	0.408032596243029	0.40484092719637	0.432142230522644	0.421417190656268	0.435488970025535	0.438316040383926	0.429538922466442	0.431586775321182	0.422081934796909	0.420768219127457	0.410671675554083	0.417154179231591	0.396146614496382	0.405029305555791	0.42593501867995	0.407581199746436	0.432938825408996	0.451736280555882	0.417195035156937	0.428510815350304
Retinoid-inducible serine carboxypeptidase	Scpep1	Q920A5;Q3U5P4	1455908_a_at	0.708856810235585	0.711502921133181	0.703283636817593	0.713877536790496	0.70914218844937	0.714330670867392	0.728507778061429	0.714277887016975	0.714007474729366	0.697319198625335	0.701824884941716	0.690556541878299	0.688258923570905	0.712649266613429	0.708367081017314	0.696706579143985	0.722539010398736	0.677729536861419	0.713864379880886	0.70013426067092	0.721292117648167	0.70102011127617	0.710812355387303	0.715393469854599
DnaJ homolog subfamily B member 11	Dnajb11	Q99KV1	1423151_at	0.737052195075467	0.755782323154191	0.745233305163099	0.714175130546605	0.719570642390146	0.704307339516653	0.709797281205805	0.731689209841221	0.745170141114785	0.751080673889758	0.748473387225747	0.72029460122447	0.743727178934594	0.737164443032168	0.712921539403198	0.719599474322982	0.7046272043027	0.715167159073995	0.709063202526874	0.728191149847063	0.727701689172971	0.747629964845686	0.745210643310695	0.73123574578847
EH domain-containing protein 3	Ehd3	Q9QXY6	1417235_at	0.665427657408927	0.655323749523358	0.66795444605364	0.642954957110699	0.655225222711576	0.651409850973282	0.645190293236101	0.657466855817699	0.651746936637524	0.64878626443815	0.674107655885052	0.672976836587857	0.683297041364435	0.685433971786215	0.667841435934623	0.668446118677578	0.662092135095879	0.65750122321251	0.666523617565378	0.654314794638774	0.660009369333053	0.666648361075828	0.663839292831021	0.669906907218256
Unconventional myosin-Ic	Myo1c	Q9WTI7;Q9WTI7-3;Q9WTI7-2;Q9WTI7-4;F8WIE8;Q5ND45	1419649_s_at	0.658365276572303	0.650911569939283	0.663044352621464	0.642955605770682	0.659588063358053	0.658286748637571	0.6703922389232	0.656135045653126	0.662319847513283	0.655609983217098	0.666304256696442	0.669698616863726	0.657557897150619	0.651140625896673	0.660048578772494	0.651170932950293	0.661225003716634	0.662926804047305	0.671585126561651	0.673506021206295	0.678202733704306	0.680567761047269	0.657145435757158	0.664821485620674
Histone H1.0	H1f0	P10922	1423702_at	0.734755226130132	0.727084158667997	0.73252364037924	0.728266730699569	0.72589133807783	0.718640748784247	0.718005821999018	0.71299554877495	0.707660029935162	0.711906735521071	0.723483851208777	0.702278316230907	0.728381683405165	0.737346847716999	0.731482997749512	0.732200737358063	0.713332797554916	0.718026140086752	0.706445381208182	0.689682542730311	0.695285727686313	0.715761649775498	0.720666713357638	0.707117611061709
Acyl-CoA dehydrogenase family member 11	Acad11	Q80XL6;D3YTQ5;F6U473;Q7TNH5	1433545_s_at	0.797330531992686	0.798200690022803	0.799781401325615	0.810872469015046	0.814670233674681	0.821113160258799	0.80392390182375	0.800927079833391	0.794391877022672	0.794805227361724	0.805079741130583	0.806072042297598	0.799230777520626	0.804801756365159	0.821358684527112	0.812135083008863	0.824250076306575	0.812469108673611	0.816150480786199	0.805645405749885	0.804694683880817	0.804521468204451	0.809901819295647	0.794777717087497
ADP-ribosylation factor-like protein 6-interacting protein 1	Arl6ip1	Q9JKW0	1423818_a_at	0.754109659164933	0.759102665407795	0.763940888987197	0.7676491371651	0.773260807181076	0.77962856128706	0.775288408762342	0.762526438125005	0.765172365897703	0.761871932187332	0.747058145357605	0.766169116473184	0.767528474824103	0.767375390600192	0.770688297865921	0.768476266109739	0.775270605862904	0.773668354274556	0.762028322020426	0.754296227162142	0.754609521684274	0.752388852049512	0.756042847867431	0.747867035530445
Eukaryotic translation initiation factor 4E type 2	Eif4e2	D3YUV9;Q80ZJ3;Q8BMB3;D3Z729;G3X9H1;Q3UUT0;Q0P688;D3Z730	1421985_a_at	0.632037365801962	0.631478841005962	0.638795120710871	0.637143134857469	0.641261207196275	0.650529548350367	0.644160557537004	0.656927828382255	0.636370399331641	0.638435755123724	0.622787317479542	0.627875522926613	0.629589810561637	0.634352642790623	0.6378698602234	0.624899349116856	0.642594710476319	0.644626637783612	0.642466272055386	0.654721486895868	0.647591583930888	0.64236082306395	0.633957509224979	0.645064129776362
Tripartite motif-containing protein 2	Trim2	E9QKC6;Q3UHH4;Q9ESN6	1417027_at	0.633988790292435	0.628227672105635	0.618088131040216	0.604830176035932	0.572316007182202	0.561229044708338	0.536193044522139	0.557357107327202	0.582631031220849	0.613326296169101	0.636811571023221	0.598950853535722	0.632004755002019	0.621025366119446	0.604499427136733	0.607956349672954	0.555221275362279	0.547058655214237	0.571994500824785	0.586804693491976	0.595748856186305	0.612974888324131	0.609784719790016	0.616617766120483
Properdin	Cfp	P11680	1452279_at	0.602068926207005	0.592966341227239	0.602977780575811	0.591174447542154	0.584343850404813	0.597759319090806	0.640731563010401	0.621910166184546	0.631054341227428	0.635304244536797	0.642348518357939	0.646641743284572	0.607460764611895	0.592036266251633	0.599777774373248	0.593748649212197	0.60393625389364	0.594738351175786	0.590243658145419	0.612342919737335	0.624438955220118	0.633606509578863	0.614111689486807	0.619778017311823
FCH domain only protein 2	Fcho2	Q3UQN2;Q3UQN2-3;Q3UQN2-2;F6RG68	1437200_at	0.600946508013161	0.625363960853898	0.588972991219582	0.62872179503432	0.638315757941503	0.63231428148072	0.607639886797554	0.610738697771888	0.620676113063613	0.610106435424673	0.631704424201507	0.582317535378342	0.597950718660008	0.615401692939223	0.625872857105831	0.633077106907232	0.645635880226942	0.614070644410408	0.595356756760346	0.618594169666144	0.606462363923115	0.599195040114684	0.624747414133319	0.587946137719161
Receptor-type tyrosine-protein phosphatase eta	Ptprj	E9QNI4;A2AWF9;E9QAB0;Q64455;A2AWF8;E9Q4S7	1427629_at	0.352746340817191	0.330415641708108	0.326833999883069	0.314005192168311	0.322029695188744	0.319373087607093	0.340556812117069	0.33231132286259	0.317363148510007	0.333913936839315	0.370128073349198	0.331188026137286	0.334151960943671	0.323345145513181	0.318454837936407	0.317966591737279	0.329707386214086	0.31466239220672	0.335225861278134	0.30865945928868	0.360669473909414	0.320333799787694	0.323046795679418	0.326476832730801
CAP-Gly domain-containing linker protein 1	Clip1	F8WIA1;D3Z2Z1;Q922J3;D3Z3M7;Q922J3-2;F6RCU2;Q8C0S5;F6RAY2	1452929_at	0.615238054987559	0.613141489856814	0.619812235339904	0.61652970106446	0.626034160244297	0.626047541116244	0.632088860172266	0.628278835271451	0.618664376534221	0.624584012664351	0.611787709326472	0.617829909254209	0.61323163071839	0.608783532677467	0.615508726224306	0.62163248372147	0.624161158084582	0.631866333992392	0.626922275045572	0.621174493031862	0.623423108228148	0.621230777317631	0.613806511610119	0.605833534670435
	Fubp3	Q3TIX6;A2AJ72;F7AM43;A2AJ71;F6S444;F6W2V3	1433679_at	0.571128612939655	0.558343689614812	0.571209374471587	0.585815184189821	0.595372337178792	0.597888517977371	0.586938296971138	0.578282207176395	0.553722819902268	0.571361664705724	0.578282436170278	0.553808642468125	0.548143715636339	0.572990225023241	0.569000644229142	0.58368111022392	0.598662121854554	0.549997799180385	0.567684968830749	0.540802170019573	0.565032263038061	0.549248525405877	0.575015443172527	0.580126900040564
Calreticulin	Calr	P14211	1417606_a_at	0.869296126910515	0.874228075918987	0.861926464308598	0.846922913279366	0.851654475089053	0.847411889520819	0.841990760668771	0.854574784805698	0.856968154090755	0.870490000615112	0.878344752296109	0.861124080627744	0.877663824302455	0.878870932730117	0.86553250129538	0.85426375096921	0.851761953607514	0.849843738437018	0.834233042951344	0.84819918324202	0.843727605546832	0.86043271158958	0.869488027762185	0.867589091606519
Acetolactate synthase-like protein	Ilvbl	Q8BU33;Q8BU33-2;Q8BU33-3	1454658_at	0.604331040633598	0.586757735119547	0.607115194472742	0.602178894053953	0.61332669658661	0.612243867772492	0.613593819295778	0.600086191337391	0.597457873334645	0.590128658810257	0.595945116288144	0.596654963623133	0.591401664001167	0.594744612175098	0.596110404821158	0.60414696237442	0.608795201360869	0.610949814568535	0.601819816493602	0.590878766300356	0.59353980135059	0.592556457448358	0.604564598655176	0.59010657599527
39S ribosomal protein L32, mitochondrial	Mrpl32	Q9DCI9	1424372_at	0.660137332097303	0.66725909273255	0.667295257793693	0.67843070887376	0.66843790028958	0.670493900739626	0.66689661700596	0.668665337727104	0.657475814311116	0.665477942101789	0.656701933406332	0.664043205388866	0.662589930761139	0.665508187548216	0.667080158293792	0.66830756678923	0.670065236127547	0.662649396388589	0.669485463753316	0.669117302788477	0.669350307047384	0.667754084363627	0.666688676928991	0.680442443355429
Ferrochelatase;Ferrochelatase, mitochondrial	Fech	Q544X6;P22315;F7CAB4	1418699_s_at	0.761840893979766	0.75659389584351	0.769814965865925	0.772678274008861	0.786466734588116	0.779431911474375	0.779285778975828	0.772408824735891	0.767588753923943	0.760390960767112	0.75404600892879	0.764297003142048	0.764378802635263	0.766113270985094	0.769165706778368	0.780204743009136	0.778669306850856	0.782061192433255	0.774072238870074	0.77028443082231	0.766797352471402	0.75848157245073	0.760393401067272	0.752014573425936
Barrier-to-autointegration factor	Banf1	O54962	1421082_s_at	0.676517907003965	0.672819476192803	0.672368417687436	0.675920500053087	0.676865146797541	0.67931626203269	0.670008939906481	0.686907727558893	0.673110463703587	0.675494877303532	0.679316968847991	0.676114510351466	0.675370660525816	0.676435963234073	0.668224670126298	0.671844423635998	0.677880530887212	0.676077037263695	0.689008818799939	0.689778278086777	0.698686110146971	0.687268849331365	0.678480500358031	0.70397907321771
Plasma protease C1 inhibitor	Serping1	P97290;A2ATR8	1416625_at	0.896406341102319	0.888757108212697	0.889233902260452	0.886708354243044	0.88951985091122	0.887470979343788	0.896628975343435	0.885809174719492	0.897983623347535	0.897396107188876	0.900844371837343	0.895949822432658	0.89109542243055	0.889911749309335	0.89132186368033	0.894986110982161	0.892631317278671	0.888892143810471	0.873017373445801	0.879674282350929	0.879881623615332	0.888801757339207	0.89613323459696	0.887205558818576
Cation-independent mannose-6-phosphate receptor	Igf2r	Q07113	1424111_at	0.53701049353147	0.53128171315395	0.543512001419447	0.558788642221221	0.555823896867763	0.565798184972034	0.560318130389201	0.5541277178864	0.542820326451542	0.549960775187411	0.524231387376712	0.52277132179909	0.540346806616442	0.551532174676915	0.562432528082107	0.54769246476207	0.556673639865113	0.543971670305406	0.553879489161724	0.550097799065228	0.54052478125841	0.537739522936254	0.548650521397623	0.532969849266387
Acyl-coenzyme A synthetase ACSM3, mitochondrial	Acsm3	Q3UNX5-2;Q3UNX5	1425559_a_at	0.656665281104246	0.668809013192673	0.667271701320581	0.698089076759183	0.704971507779219	0.704330763706892	0.676833040029866	0.683833921909101	0.672768519729947	0.664288912197013	0.656612595076458	0.668378820336037	0.683383399614498	0.678315513776326	0.694976600747525	0.702162508747433	0.709794818088166	0.715956246600109	0.698250207362402	0.693282219959051	0.66937882322141	0.672900287338126	0.675543145633299	0.645434873738366
